token	lemma	semantic_tags
syarik	syarik	S3.1/S2mf
syarik	syarik	S8+/S2mf K5.1/S2mf Q1.1%
syarik	syarik	S9/S2mf
syarikat	syarikat	A1.1.1
syarikat	syarikat	I2.1 A1.1.1 A5.1+++
syarikat	syarikat	I2.1/S5
syarikat	syarikat	I2.1/S5+c S5+c G3/S5+c S3.1 K4/S5+c
syarikat	syarikat	I2.1/S5c G1.1c
syarikat	syarikat	O4.5
syarikat	syarikat	S5+c S7.1+
syarikat	syarikat	T2+ H1c G1.1c I3.1c
syer	syer	A1.7+ S3.1
syer	syer	S1.1.2+
syer	syer	S5+
syeri	syeri	Z1
syif	syif	M2 M1 A2.1+ I2.2
syiling	syiling	A1.1.1
syiling	syiling	A2.1+ I1 B5
syiling	syiling	I1
syiling	syiling	I1 A6.2+
syiling	syiling	I1 Q3
syirik	syirik	S9-/S2mf
synagogue	synagogue	S9/H1c S9c
syok	syok	E4.1+
syok	syok	S1.2.3+
syor	syor	Q2.2
syor	syor	Q2.2 Q1.1
syot	syot	K4 C1 A8 A1.1.1 M7 S1.1.1 E3- E2+
syurga	syurga	Z2 Z2/S9
taajal	taajal	N3.8+
taakul	taakul	X2.5+
taakulan	taakulan	X2.1
taakulan	taakulan	X2.1 Q2.2
taat	taat	A6.1+ S7.1-
taat	taat	G2.2+ S9
taat	taat	O4.5
taat	taat	S6+
taat	taat	S7.1-
taat	taat	S9/S2c
taat	taat	X7+ A6.1+
taazur	taazur	S8-
tab	tab	O2
tabah	tabah	A7+
tabah	tabah	E5+
tabah	tabah	T2++ X8+
tabah	tabah	X8+
tabaruk	tabaruk	O2
tabernakel	tabernakel	S9/H1c S9c
tabi	tabi	S7.1-/S2mf
tabiat	tabiat	A5.1 A5.1+ O4.1
tabiat	tabiat	M6/A2.1 K5.2
tabiat	tabiat	S1.1.1 A1.1.1
tabiat	tabiat	S1.1.1 A6.2+ B5@
tabiat	tabiat	S1.2 A9-
tabiat	tabiat	S2mf K4/S2mf S1.2 S2mf/A6.2- Q1.2 A4.1 O4.2+
tabiat	tabiat	W5 A4.1 S1.2 A6.2+
tabib	tabib	B3 A2.1+/G2.1-
tabik	tabik	S1.1.1
tabir	tabir	A10-
tabir	tabir	A10- Q4.3 X2.4 B3
tabir	tabir	X3.4-
tablet	tablet	B3
tablet	tablet	O2 S5+
tabloid	tabloid	Q4.2
tabu	tabu	S7.4-
tabuhan	tabuhan	L2mfn
tabunan	tabunan	O4.6+
tabung	tabung	A1.1.1 F1
tabung	tabung	G1.1/I1.1c
tabung	tabung	I1.1
tabung	tabung	O2 B1 O4.4 M3c O3
tabung	tabung	O4.4
tabung	tabung	O4.4 O2
tabung	tabung	S1.1.2+
tabungan	tabungan	I1.1
taburan	taburan	A9- N5
tadah	tadah	O2
tadbir	tadbir	S7.1+
tadbir	tadbir	S7.1+ A1.1.1 X9.2+
tadi	tadi	A14 T3--- T1.3- N3.3---
tadi	tadi	T3---
tadika	tadika	P1/H1
tafakur	tafakur	E6- O4.2 T1.3+
tafakur	tafakur	X2.4
tafsir	tafsir	Q1.1 A6.2+ S1.1.3 A5.4- K4
tafsir	tafsir	Q3 A2.1+
tafsir	tafsir	X2.5+ Q3
tafsiran	tafsiran	H1 A1.1.1 O2 X2.1
tafsiran	tafsiran	K2 K4 A6.1-
tafsiran	tafsiran	Q2.1
tafsiran	tafsiran	Q2.2/A7+ A2.2
tafsiran	tafsiran	Q3 Q1.2 X3.2+ X2.5+ P1 A10+
tafsiran	tafsiran	X2.5+ K2 Q3
tagan	tagan	A1.4
tagan	tagan	A6.1-
tagan	tagan	F4 K5.2 L1-
tagih	tagih	S6+
tagihan	tagihan	I1.3
tagihan	tagihan	I1.3 O3 G2.1 M1 G3%
tahak	tahak	B1/X3.2 A2.2 A1.1.1
tahak	tahak	S1.2.4-/B1 A1.1.1
tahan	tahan	A1.7+
tahan	tahan	A1.7+ E1-/E3+
tahan	tahan	A9+
tahan	tahan	A9+ N6+ T2++ A1.7+ A2.2 F4 S8+ H4
tahan	tahan	B5 A1.1.1 B2- S7.4+
tahan	tahan	E3-/S2mf
tahan	tahan	F1/B1 X2.3+
tahan	tahan	G2.1 A1.7+
tahan	tahan	M2 A1.1.1 A1.7+ A2.1- T2++ E2+ A9+%
tahan	tahan	M2 A1.1.1 A9+ X2.1 S7.1+/A1.7+
tahan	tahan	M4/G3fn
tahan	tahan	O1.1
tahan	tahan	O4.5
tahan	tahan	S7.4+ O4.1
tahan	tahan	S8-
tahan	tahan	S8- O4.1
tahan	tahan	T2++
tahan	tahan	T4-
tahan	tahan	X5.2+ O4.3
tahan	tahan	X9.2
tahan	tahan	X9.2+ S7.1+
tahanan	tahanan	A1.7+
tahanan	tahanan	A1.7+/S2mf
tahanan	tahanan	A1.7+/S2mf G2.1/S2mf
tahanan	tahanan	G2.1
tahanan	tahanan	G2.1/H1
tahanan	tahanan	N3.5+ A11.1
tahanan	tahanan	P1/G2.1 G2.1 A1.7+
tahanan	tahanan	S7.1- A1.7+
tahanan	tahanan	S8- S1.2.5+
tahang	tahang	O2
tahap	tahap	A1.1.1 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3
tahap	tahap	A1.1.1/O4.5 M1
tahap	tahap	A13.1 N3.1 N3.2 N5 P1
tahap	tahap	A5.1 A4.1
tahap	tahap	K4
tahap	tahap	K4 A1.1.1 A5.4-
tahap	tahap	M1 N3.8
tahap	tahap	M1 S1.1.3+
tahap	tahap	M1/X3.2
tahap	tahap	N3.1
tahap	tahap	N3.8- X2.5- E5-
tahap	tahap	O4.4 Q2.2 M2
tahap	tahap	X3.2/M1
tahapan	tahapan	N3.8- X2.5- E5-
tahayul	tahayul	S9
tahi	tahi	B1
tahi	tahi	F3 X5.2++
tahi	tahi	O4.2- G2.2- O1.1
tahir	tahir	A5.4+ O4.1 A14 A4.2+ G2.2+
tahir	tahir	B4
tahniah	tahniah	Q2.2
tahniah	tahniah	S7.2+/Q2.2
tahu	tahu	E2+
tahu	tahu	F1
tahu	tahu	Q2.2
tahu	tahu	Q2.2 Q2.1 X3 A10+
tahu	tahu	X2.1 A8 A5.4-/A8 O4.2 O4.4
tahu	tahu	X2.2+ S3.2/B1%
tahu	tahu	X3.4 X2.1 S1.1.1 X2.5+ X2.3+ X3 A7+ Z4 S3.2
tahu	tahu	X4.1
tahu	tahu	X5.1+
tahu-tahu	tahu-tahu	N3.8+
tahu-tahu	tahu-tahu	N3.8+ S1.2.1-
tahun	tahun	A4.1
tahun	tahun	T1.3 P1c
tahunan	tahunan	N6+
tahunan	tahunan	Q4.1 L3
tahyul	tahyul	S9
taiko	taiko	B2-
taikun	taikun	S7.1+/S2.2m
taip	taip	Q1.2
tairu	tairu	F1
tais	tais	O4.2-
taiso	taiso	K5.1
tajaan	tajaan	A9-/I1.1 S8+
tajaan	tajaan	I2.2
tajaan	tajaan	I2.2/S2c
tajaan	tajaan	S8+ K5.1/I1 M1 M6
tajak	tajak	F4/O2
tajam	tajam	A1.1.1 X2.3+
tajam	tajam	A1.7+ X6+ S8+/A1.1.2- A5.1+/A2.1 X5.1+ G2.2-
tajam	tajam	A11.1+ X5.1+ X9.1+ B2- O4.4 Q3%
tajam	tajam	B2- E4.1- A1.1.2
tajam	tajam	E2-
tajam	tajam	E2-/X3.2
tajam	tajam	E3-
tajam	tajam	N3.8+
tajam	tajam	N3.8+ T4
tajam	tajam	O1.1 O2
tajam	tajam	O4.1
tajam	tajam	O4.1 O4.5
tajam	tajam	O4.2+ A5.1+ A11.1+
tajam	tajam	O4.2-
tajam	tajam	O4.3 G2.2-
tajam	tajam	O4.4
tajam	tajam	S1.2.4-
tajam	tajam	X3.1 X3.5 X9.1+ L3/O4.4
tajam	tajam	X3.4 X9.1+ X5.1+
tajam	tajam	X5.1+
tajam	tajam	X5.2+ X9.1+
tajam	tajam	X9.1+
tajam	tajam	X9.1+ Q2.2/X9.1+ Q1.2/X9.1+
taji	taji	X5.2+ A2.2
tajuk	tajuk	A1.1.1 S7.1+
tajuk	tajuk	Q2.2
tajuk	tajuk	S7.1+ K5.1 M1 N5 A2.1+ A11.1+ Q1.2 T1.1.3
tajuk	tajuk	S7.1+ M6 B3 X9.2+
tajuk	tajuk	X4.1
tak	tak	Z6
takadum	takadum	A6.1- A5.1+ S7.2+
takal	takal	M2
takal	takal	O2
takal	takal	S7.1+ G2.2- M4 A1.1.1 O2
takar	takar	E2- A1.1.1 M2
takar	takar	O2 K5.1/S2mf
takaran	takaran	N3.1
takat	takat	A1.7+
takat	takat	M7 A1.7+
takat	takat	N5 N3.6
takat	takat	T2-
takbur	takbur	S1.2.3+
takdir	takdir	A7+++/S7.1- A3+/S7.1-
takdir	takdir	I1.1+++ A1.4 X9.2 T1.1.3/S9
takdir	takdir	L1+ A3+ T1.3 S1.1.1 A1.1.1 X5.2+ Q4.1 A11.1+++ A5.4+/C1
takdir	takdir	Q4.3 X5.2+
takdir	takdir	Z2
takhlik	takhlik	A1.1.1 A2.2 E1
takhlik	takhlik	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+
takhlikkan	takhlikkan	A1.1.1 A2.2 E1
takhlikkan	takhlikkan	A1.1.1 A9+ A2.2 S6+ A3+ A9- X9.2+ X6+
takhta	takhta	H5/S7.1+ S7.1+
takik	takik	B3 A1.1.1
takik	takik	O2 N3.1
takjub	takjub	E5- S1.2.4-
taklid	taklid	X5.2++
taklimat	taklimat	Q2.1
takluk	takluk	A2.2 A9-
takluk	takluk	A9- A1.1.1
takluk	takluk	Q2.2 S7.1- A9- K5.1
takluk	takluk	S1.2.5-
takluk	takluk	S7.1- A2.1+ A1.1.1 A9-
taklukan	taklukan	A1.1.1 S7.1+
takometer	takometer	O2
takrif	takrif	Q2.2 O4.1
takrir	takrir	G2.1 A5.2+
taksa	taksa	A7-
taksa	taksa	Q3 A7-
taksi	taksi	M3fn
taksir	taksir	I1.1/G1.1 A12-
taksir	taksir	N2 X7+
taksir	taksir	X6/A7- N2/A7-
taksiran	taksiran	A5.1 G1.1/I1.2 P1
taksiran	taksiran	A5.1 N2
taksiran	taksiran	A5.1 Q2.2
taksiran	taksiran	X6/A7- N2/A7-
taksonomi	taksonomi	A4.1
taktik	taktik	X4.2
taktikal	taktikal	X4.2 G3
takuk	takuk	B3 A1.1.1
takuk	takuk	O2 N3.1
takuk	takuk	O4.4 Q1.1
takung	takung	H5/B4
takungan	takungan	M3
takungan	takungan	O2
takungan	takungan	W3/M4 N5+ O2
takut	takut	E5-
takut	takut	E5- E4.1-
takut	takut	E6-
takut	takut	E6- X5.2+ S1.2.6-
takut-takut	takut-takut	E5-
takut-takut	takut-takut	E5- S1.2.1-
takut-takut	takut-takut	E5-/S1.2
takut-takut	takut-takut	S1.2.3-
takwa	takwa	G2.2+ S9
takwim	takwim	O2/T1.3 T1.1 Q1.2
takwim	takwim	T1/Q1.2
takyin	takyin	A7+/Q2.2
takziah	takziah	Q2.2/E4.1-
takzim	takzim	S1.1.1
takzim	takzim	S7.2+
tala	tala	X3.2
talak	talak	S4 A6.1-
talam	talam	O2
talang	talang	H2
talek	talek	B4
tali	tali	A1.1.1
tali	tali	A1.1.1 A2.1+
tali	tali	A1.1.1 K2
tali	tali	A1.7+
tali	tali	A2.2 A1.1.1 S5+ S6+ A1.7+
tali	tali	O2
tali	tali	O2 O1.1 B1
tali	tali	Q1.2 Q1.2/S2mf
talian	talian	A1.1.1
talian	talian	Q1.3
talkum	talkum	B4
tamadun	tamadun	A5.1+/A2.1
tamadun	tamadun	S1.1.1 A5.1+++ O4.2+++
tamak	tamak	S1.2.2+
tamak	tamak	X5.2+
tamak	tamak	X7/N5++
tamam	tamam	A5.1+++
tamam	tamam	T2-
tamam	tamam	T2- O4.1 X9.2-
tamam	tamam	T2- Q1.2
taman	taman	A10+ B4 S3.1-
taman	taman	F4
taman	taman	K5.1/H1
taman	taman	M2
tamar	tamar	T3 S3.2
tamat	tamat	A1.1.1 A10- T2-
tamat	tamat	K5.1 K5.2 X7+ A1.1.1 L2 F1
tamat	tamat	T2-
tamat	tamat	T2- O4.1 X9.2-
tamat	tamat	T2- Q1.2
tamat	tamat	X6+ T2-
tamatkan	tamatkan	T2-
tambah	tambah	A1.8+/N4
tambah	tambah	A9+ G1.2 G3
tambah	tambah	A9-
tambah	tambah	M1 N5+/A2.1 N3.2+/A2.1 S7.1+/A2.1 N3.7+/A2.1
tambah	tambah	N5++ N2
tambah	tambah	N5+/A2.1
tambah	tambah	N5+/A2.1 N2 A1.8+
tambahan	tambahan	A11.1- N4/X2.1
tambahan	tambahan	B1 Q4.1
tambahan	tambahan	H1 T1.3+/A2.1 N3.2+/A2.1 N5+/A2.1 Q1.3 B4
tambahan	tambahan	I1.1
tambahan	tambahan	M2 N5+/A2.1 A5.1+/A2.1 X3.2++ A9+ A1.1.1 A2.2 S1.1.1 F4 Q2.2 S4
tambahan	tambahan	M7/N3.3+++ N5.1+++ A12- B1
tambahan	tambahan	N3.6 M1 N3.7+/A2.1 A4.2-/A2.1 T1.3 A12- A2.1+ X8+
tambahan	tambahan	N5++
tambahan	tambahan	N5++ N2
tambahan	tambahan	N5++ Q3
tambahan	tambahan	N5+/A2.1
tambahan	tambahan	N5.2+
tambahan	tambahan	O2 B5 S8+/S2mf
tambahan	tambahan	Q4.1
tambahan	tambahan	S8+/S2mf Q3
tambahan	tambahan	T2+/S7.1+ A1.8+
tambak	tambak	H1/M4
tambak	tambak	I1.1 X2.6+ M1
tambak	tambak	M3
tambak	tambak	M7/M4
tambak	tambak	O2/M4
tambalan	tambalan	A1.1.1
tamban	tamban	L2mfn F1
tambang	tambang	I4 G3
tambang	tambang	O2
tambang	tambang	X9.2
tambangan	tambangan	M4/H1
tambatan	tambatan	A1.7-/M4
tambi	tambi	E2-
tambi	tambi	Z2
tambo	tambo	T1.3/Q1.2 T1.1.1 P1
tamborin	tamborin	K2
tambun	tambun	I1.1
tambun	tambun	N3.2+/A2.1+
tambun	tambun	O1
tambung	tambung	S1.2.4-
tambur	tambur	X3.2 A1.1.1 Q2.2 K2
tamin	tamin	O2/F4
tampak	tampak	A11.2+
tampak	tampak	A8 A10+ A3+ G2.1 K4 Q4
tampak	tampak	A8 X3.4 X2.4 X7+ Z4
tampak	tampak	X3.4 A11.2+
tampaknya	tampaknya	A8
tampaknya	tampaknya	A8 X3.4 X2.4 X7+ Z4
tampal	tampal	A1.1.1
tampal	tampal	A5.1+/A2.1 S8+/A1.1.2- B2+/A2.1
tampal	tampal	B5
tampal	tampal	Q2.2/E2-
tampalan	tampalan	A1.1.1
tampalan	tampalan	A5.1+/A2.1 S8+/A1.1.2- B2+/A2.1
tampalan	tampalan	N5.1+ I3.1 Q1.2@
tampan	tampan	O4.2+
tampan	tampan	S1.2.4+ O4.2+
tampan	tampan	S8-
tampang	tampang	Q1.1
tampang	tampang	X3.4 A11.2
tampar	tampar	E3- M2
tamparan	tamparan	A1.1.1 A1.7+ E3-@
tamparan	tamparan	A1.1.1 X3.2 S3.2/B1
tamparan	tamparan	A1.1.1 X9.2- B1 W4 I1.2 A1.5.1/N5.1+ E5- O3 A2.1+
tamparan	tamparan	E3- A1.1.1 A2.1+ A11.2+ A10+ M1 G3
tamparan	tamparan	E3- M2
tamparan	tamparan	E3- S7.1+
tamparan	tamparan	E3- X3.2
tamparan	tamparan	E5- S1.2.4-
tamparan	tamparan	K5.1 A1.1.1 E3-
tamparan	tamparan	X3.2 A1.1.1 E3- Q2.2 S3.2@
tampek	tampek	B2-
tampik	tampik	A9- E3/L1-
tampil	tampil	A10+
tampil	tampil	M1 A10+ A1.1.1
tampilkan	tampilkan	A10+
tampon	tampon	B4
tampung	tampung	A1.1.1
tampung	tampung	A5.1+/A2.1 S8+/A1.1.2- B2+/A2.1
tampung	tampung	H4 M8 M2 Q2.2
tampung	tampung	H4 S8+ A1.2+
tampung	tampung	M2 E2+ A8 A9+ A1.1.1 M6 B1@
tampung	tampung	O4.2-
tamtama	tamtama	G3/S2mf B1
tamu	tamu	H4/S2mf S1.2.2-/S2mf
tamu	tamu	Q1.3/S2mf S1.1.1/S2mf Q2.2/S2mf K1/S2mf
tamu	tamu	S1.1.1/S2mf M1/S2mf
tan	tan	N3.5 N5+
tan	tan	Z3
tanah	tanah	A1.1.1 X3.2 M2 F1 A1.1.1/O4.5 X8+ K1
tanah	tanah	F4
tanah	tanah	G1.1c W3 F4/M7
tanah	tanah	M1 M2 M5 M4 A9+ A2.2
tanah	tanah	M7/F4 H4 I1.1 M3
tanah	tanah	N5 S5+ A3+ A1.4 M7 O2
tanah	tanah	O3
tanah	tanah	O4.2-
tanak	tanak	F1
tanam	tanam	F4 M2
tanam-menanam	tanam-menanam	F4 M2
tanaman	tanaman	F4 M2
tanau	tanau	L2
tanda	tanda	A1.1.2 N5-/A2.1
tanda	tanda	A10+
tanda	tanda	A10+ A5.2+ X2.4
tanda	tanda	A10+ C1 X2.4 Q2.1
tanda	tanda	A10+ Q1.1
tanda	tanda	A6.2+ Q1.1 X4.1 M2
tanda	tanda	B2- A1.1.1 A1.1.2
tanda	tanda	B2- A4.2+
tanda	tanda	C1 Q1.1 X4.1
tanda	tanda	E4.1+
tanda	tanda	G2.1 Q2.2
tanda	tanda	G2.1/Q1.2
tanda	tanda	K4 A4.1 M2 G1.2 S9 A9- A1.1.1
tanda	tanda	O2 Q1.1
tanda	tanda	O4.1 Q1.2 A5.1
tanda	tanda	Q1.1 I1 Q3
tanda	tanda	Q1.1 K5.1
tanda	tanda	Q1.1 X4.1 A10+
tanda	tanda	Q1.1/B1 A10+ M1
tanda	tanda	Q1.2
tanda	tanda	Q1.2 Q1.1 G2.1 I3.1 S9
tanda	tanda	Q1.2 X2.2+ Q2.2 Y2
tanda	tanda	Q2.2
tanda	tanda	S7.1--/S2mf A5.1--/S2mf
tanda	tanda	S9
tanda	tanda	X2.4/A5.3 A15 Q1.2 T2- M5
tanda	tanda	X2.6+
tanda	tanda	X3.3 M6 Q2.2 E1 E2-
tanda	tanda	X3.4+ A11.2+ Q2.2 X2.2+ S1.2.4+ G2.1
tanda	tanda	X4.1
tanda	tanda	X7+
tanda-tanda	tanda-tanda	N4/Q1.1
tanda-tanda	tanda-tanda	Q2.2
tanda-tanda	tanda-tanda	X4.1
tandai	tandai	O4.1 Q1.2 A5.1
tandan	tandan	S5+
tandas	tandas	A1.2+ A1.5.2 O2
tandas	tandas	B4
tandas	tandas	B4/H5
tandas	tandas	B4/H5 B4/H1
tandas	tandas	H5
tandatangan	tandatangan	Q1.2
tandatangan	tandatangan	Q1.2 Q1.1 G2.1 I3.1 S9
tandil	tandil	S7.1+/I3.1/S2.2m S7.1+/G2.1/S2.2m
tanding	tanding	S7.3+
tandingan	tandingan	A6.1+
tandingan	tandingan	S7.3
tandingan	tandingan	X3.4
tandu	tandu	B3 N3.7+/O2
tandu	tandu	M3
tandu	tandu	N5+ O4.2-
tanduk	tanduk	O2/X3.2
tandup	tandup	H2/O1.2 A1.7+
tandus	tandus	A10+
tandus	tandus	B4 B2-/S4 X5.2-
tandus	tandus	L3-/F4 N5--- B2-/S4
tandus	tandus	O4.5
tangan	tangan	A9-
tangan	tangan	G3
tangan	tangan	Q1.2
tangan	tangan	Q4.1/P1 M3fn
tangan-tangan	tangan-tangan	H2
tangar	tangar	A1.3+ E6-
tangeh	tangeh	M6 A1.1.1%
tangeh	tangeh	M6 A10- A9+
tangen	tangen	N2 A6.1-
tangga	tangga	A5.1 A4.1
tangga	tangga	B5/A1.1.2
tangga	tangga	H2
tangga	tangga	M1 A4.1 F1 B3
tangga	tangga	M5 M1 H2
tanggal	tanggal	A2.1+ A3+ X7-
tanggal	tanggal	M1 N4 S7.1- X2.4 X2.5+ A6.1+ A1.1.1 A2.2 K5.1 X3.4
tanggal	tanggal	M2 A9-
tanggal	tanggal	T3 S3.2
tanggam	tanggam	A1.8+
tanggam	tanggam	I1.1
tanggapan	tanggapan	A2.2
tanggapan	tanggapan	E6+ E2- S8+ A1.3
tanggapan	tanggapan	X2.1 A8 A5.4-/A8 O4.2 O4.4
tanggapan	tanggapan	X2.1 C1
tanggapan	tanggapan	X2.5+
tanggapan	tanggapan	X3 X2.5+
tanggapan	tanggapan	X4.1
tanggapan	tanggapan	X4.1 X7+
tangguh	tangguh	A2.1- S1.2.5+
tanggul	tanggul	M3
tanggung	tanggung	M2 E2+ A8 A9+ A1.1.1 M6 B1@
tanggungan	tanggungan	A1.1.1 S7.1+
tanggungan	tanggungan	A12- M2
tanggungan	tanggungan	A7+/Q2.2 A8
tanggungan	tanggungan	M2 G3
tanggungan	tanggungan	M7 A4.1
tanggungan	tanggungan	Q2.2 I1/A15-
tanggungan	tanggungan	S6+ S7.1+ X6+
tanggungan	tanggungan	S7.1-/S2mf
tanggungan	tanggungan	T3--
tanggungjawab	tanggungjawab	A1.5.2- I1.2 G2.1-
tanggungjawab	tanggungjawab	A12- M2
tanggungjawab	tanggungjawab	A2.2 S6+ S7.1 S1.2.6+ X6+
tanggungjawab	tanggungjawab	E6- E2+ S8+ B3 X7+
tanggungjawab	tanggungjawab	M7 A4.1
tanggungjawab	tanggungjawab	Q2.2/G2.2- G2.1
tanggungjawab	tanggungjawab	S1.1.1
tanggungjawab	tanggungjawab	S6+ G1.1/I1.3 T1.3/I3.1
tanggungjawab	tanggungjawab	S6+ S7.1+ X6+
tanggungjawab	tanggungjawab	T3--
tangis	tangis	Q2.2/X3.2++
tangisan	tangisan	E4.1- Q2.2
tangisan	tangisan	Q2.2/E2-
tangkai	tangkai	A1.1.1
tangkai	tangkai	A1.1.1 S7.1+ X9.2+
tangkai	tangkai	A9+
tangkai	tangkai	B1/L2 F1 O4.4
tangkai	tangkai	F1
tangkai	tangkai	L3
tangkai	tangkai	M2 A9+ M1
tangkai	tangkai	O2 H2 N5 Q3%
tangkai	tangkai	X2.5+
tangkaian	tangkaian	F4/H1
tangkal	tangkal	B5/A10-/S9
tangkal	tangkal	O4.2+ S9%
tangkap	tangkap	A9+
tangkap	tangkap	E6- A9+ G2.1
tangkapan	tangkapan	A1.1.1 X8+ X2.4 M1
tangkapan	tangkapan	A9+
tangkapan	tangkapan	A9+ A1.7+ G2.1 A10+ T2- A1.1.1 X3 T4 M3
tangkapan	tangkapan	K4 C1 A8 A1.1.1 M7 S1.1.1 E3- E2+
tangkas	tangkas	A2.2 K4/Q2.2 Q2.2
tangkas	tangkas	B1
tangkas	tangkas	F1-
tangkas	tangkas	M4c M3c
tangkas	tangkas	N3.8+ T1.1.2/A11.1+ N4 N3.3- S4
tangkas	tangkas	W3/M4
tangkas	tangkas	X9.1+
tangkas	tangkas	X9.1+/S2mf
tangki	tangki	M3
tangkisan	tangkisan	A6.1-
tanglung	tanglung	O2/W2
tangsi	tangsi	Q2.2/S1.2.4-
tangu	tangu	X9.1+/S2mf
tanih	tanih	M1 M2 M5 M4 A9+ A2.2
tanih	tanih	O4.2-
tanjak	tanjak	B5
tanjak	tanjak	O4.1 Q1.2 A5.1
tanjakan	tanjakan	M1 A2.1
tanjakan	tanjakan	O2
tanjung	tanjung	A10+ M6 H1
tanjung	tanjung	W3
tanjung	tanjung	Z2
tanpa	tanpa	N5--- M1/M4
tansir	tansir	S9
tantang	tantang	A1.9 Q2.2 S8-
tantangan	tantangan	A6.1- S7.3+ Q2.2
tantangan	tantangan	E5+
tante	tante	S4f
tanur	tanur	O4.6+
tanya	tanya	Q2.2
tanya	tanya	X2.1
tanya	tanya	X2.4
tapak	tapak	A10-
tapak	tapak	B5
tapak	tapak	I1.2 N4
tapak	tapak	M6
tapak	tapak	O2
tapak	tapak	O4.4 Q1.1
tapak	tapak	T2+ A1.1.1 N5+/A2.1 M1 M2
tapak	tapak	T2+ H2 S5+c A5.2+ B4
tapak	tapak	T2+ M6 A2.2
tapak	tapak	X3.2/M1
tapakan	tapakan	O2/F4
tapestri	tapestri	H5
tapi	tapi	A13.6 A14
tapi	tapi	Z4
tapi	tapi	Z5
tapis	tapis	A1.1.1
tapis	tapis	A10- Q4.3 X2.4 B3
tapisan	tapisan	A1.1.1
tar	tar	M2 K5.1 X7+ M1 X3.2 H1
tar	tar	O1
tara	tara	A6.1+
taraf	taraf	A1.1.1 N5-/A2.1 T2- M1 Q4.3 K5.1 B1 F3
taraf	taraf	A13.1 N3.1 N3.2 N5 P1
taraf	taraf	A5.1
taraf	taraf	A5.1 A4.1
taraf	taraf	A5.1 S7.1++
taraf	taraf	M6 M2 M8 T2++ N3 A3+ X2.1 A7 G1.2 S8+ S7.4+ I2.
taraf	taraf	N3.8- X2.5- E5-
taraf	taraf	O4.4 Q2.2 M2
taraf	taraf	S7.1 A4.1 A11.1
taram-temaram	taram-temaram	W2-
tarbil	tarbil	M2
tarbil	tarbil	O2 Y1
tari	tari	K1
tari-tarian	tari-tarian	K1
tarian	tarian	K1
tarian	tarian	O4.4
tarif	tarif	S6+ G1.1/I1.3 T1.3/I3.1
tarik	tarik	C1 M2 A9+ X5.1+ I1.2 O4.2+ X2.1 K5.1
tarik	tarik	F3 B1 O1.3 F1 S3.2/S2.2m
tarik	tarik	M2
tarik	tarik	M2 A9+
tarik	tarik	M2 A9+ M1
tarik	tarik	O4.2+ S3.2 O3
tarik-menarik	tarik-menarik	M2
tarikan	tarikan	C1 M2 A9+ X5.1+ I1.2 O4.2+ X2.1 K5.1
tarikan	tarikan	M2
tarikan	tarikan	M2 A9+ M1
tarikan	tarikan	O4.2+ S3.2
tarikan	tarikan	O4.2+ S3.2 O3
tarikan	tarikan	X5.2+
tarikan	tarikan	X5.2+ S1.2.2+
tarikh	tarikh	T1.3
tarikh	tarikh	T3 S3.2
taring	taring	B1
taring	taring	B1 O2
tarjaman	tarjaman	Q3/I3.2/S2mf K2/S2mf Y2
tart	tart	F1 G2.2-/S3.2/S2.1f
tartan	tartan	B5
tartar	tartar	Z3
taruh	taruh	A1.4
taruhan	taruhan	A1.4
taruhan	taruhan	I1/A1.4 X2.6+
taruhan	taruhan	M2 A2.2 Q2.2 A1.1.1 X2.5-
taruk	taruk	G3 K5.1 M1 M2 Q4.3 Q1.2
taruk	taruk	N3.2+/A2.1
tarum	tarum	O4.3
taruna	taruna	T3-/S2mf T3-
tas	tas	A9+ K5.1
tas	tas	B5
tas	tas	I3.1-
tas	tas	T2+ M6 A2.2
tasawuf	tasawuf	A6.2-
tasbih	tasbih	S9
tasik	tasik	W3/M4
tata	tata	A5.1
tata	tata	Q2.2 S7.1+ O4.1
tataayat	tataayat	Q3
tatabahasa	tatabahasa	Q3
tatabahasa	tatabahasa	Q3 Q3/Q4.1
tatacara	tatacara	A1.1.1 B3 G3
tatacara	tatacara	A6.2+ X4.2 K4
tatacara	tatacara	X4.2
tatafonem	tatafonem	Q3
tatah	tatah	O2
tatal	tatal	A1.1.1
tatal	tatal	N3.2-
tatanama	tatanama	Q3
tatanama	tatanama	S7.1 A3 I1.3 Q3
tatanan	tatanan	S7.1+/Q2.2 I2.2/Q2.2
tatanegara	tatanegara	M7
tatapan	tatapan	X3.4
tatarajah	tatarajah	O4.1 O2
tatarajah	tatarajah	O4.4 A2.2
tatasusila	tatasusila	G2.2
tatasusila	tatasusila	G2.2+
tatasusila	tatasusila	S1.2.4+
tatatertib	tatatertib	G2.1
tatatertib	tatatertib	G2.1 A1.7+
tatatingkat	tatatingkat	S7.1+
tatu	tatu	C1/B1
taubat	taubat	E4.1- S9
taubat	taubat	S9 S8+ A9+
taufan	taufan	E3- G3
taufan	taufan	W4
taufan	taufan	Z3
tauge	tauge	F4 N3.2+/A2.1 T2+
tauge	tauge	L3
tauke	tauke	I2.2/S2mf
tauke	tauke	S7.1+
tauke	tauke	S7.1+/I3.1/S2.2m S7.1+/G2.1/S2.2m
