lemma	semantic_tags
sifat	S1.2 O4.1 A10+
sifat	S2mf K4/S2mf S1.2 S2mf/A6.2- Q1.2 A4.1 O4.2+
sifat	W5 A4.1 S1.2 A6.2+
sifilis	B2-
sifon	B5 F1@
sifon	M2
sigap	X9.1+
signal	Q1.1 X4.1 A10+
signifikan	A11.1+ N5+
sigung	L2
sih	A7+
sihat	A1.2+ B2+
sihat	A10+ E1+
sihat	A5.1+ G2.2+ O4.2+
sihat	A5.3+/A2.1
sihat	B2 X9.2
sihat	B2+ X9.2+ A5.1+
sihat	G2.1
sihat	N3.2/A5.1+ N3.2 A1.2+ M2 B2-
sihat	N5.1+
sihat	O1.1
sihat	X3.2 Q2.2 A8 N3.1%
sihir	A1.4- A1.4-/S2mf
sihir	G2.2-
sihir	Q3
sihir	S9
sihir	X5.2+ S9
sijil	A1.1.1 G2.1/Q1.2
sijil	A1.1.1 T1.1.2 A8 K4
sijil	G2.1 A15+ E6+ I1.1
sijil	O2 K2 X4.2 B3 Y1
sijil	Q1.2
sikap	I1.3 O3 G2.1 M1 G3%
sikap	M2
sikap	M2 E2+ M6 B1@
sikap	M6
sikap	O4.4/B1 X2.1
sikap	S1.1.1 A1.1.1
sikap	S1.1.1 X4.2
sikap	X2.1
sikap	X2.1/E1
sikat	B4 A1.1.1
sikat	B4 X2.4
sikit	O2
siklik	N4
siklon	E3- G3
siku	E3-
siku	O4.4 A2.1+ M1
siku-siku	Z1
sila	E4.2+ E2+ X7+
silakan	E4.2+ E2+ X7+
silam	I1.2
silam	T1.1.1
silam	W2-
silang	M1 M6 S8- A1.8+ A6.3+ F4/L2 O4.4 Q1.2 E3- S1.1.1 S9@
silang	M3 A2.2
silap	A1.1.2
silap	A5.1-
silap	A5.2-
silap	A5.3-
silap	A5.3- A5.2-
silap	A5.3- S1.2.4-
silap	G2.2-/S9 G2.2-
silap	M1 A5.3-
silara	S7.1+ M6 B3 X9.2+
silau	O4.2+ X3.4-
silau	X3.4/E3-
silikon	O1.1
silikone	O1
silinder	O4.4
silinder	O4.4 O2
siling	H2 N5.1+
silir-semilir	O4.5 X3.2- O4.3 O4.1 S1.2.5- A12+
siluet	O4.4
simbah	A1.1.1
simbah	N5- M2
simbahan	B5 O2 Q1.2 N5
simbahan	E1/B1 A1.1.1
simbai	G1.1 S1.2.4+ G2.1 H1%
simbai	S1.2.4+
simbal	K2
simbiosis	S8+
simbiotik	S8+
simbol	A6.2+ Q1.1 X4.1 M2
simbol	A6.2+ Q1.1 X4.1 M2 A5.4- A5.1-
simbol	A9+ H1/H3 O4.1
simbol	C1/Q1.1 Q1.2
simbol	O2 Q1.1
simbol	Q1.1 I1 Q3
simbol	Q1.2 Q1.1 G2.1 I3.1 S9
simbol	X4.1 Q1.1 A6.2+
simbolik	A6.2+ Q1.1 X4.1 M2 A5.4- A5.1-
simbolik	X4.1 Q1.1 A6.2+
simbolisme	Q1.1
simen	A7+ A1.7+
simetri	A6.1+
simetrik	A6.1+
simfoni	K2
simfoni	K2 A6.3+
simile	Q3
simpai	O2 O4.4
simpan	A1.7+
simpan	A7- A9+ M7
simpan	A9+
simpan	A9+ N6+ T2++ A1.7+ A2.2 F4 S8+ H4
simpan	H4 M8 M2 Q2.2
simpan	I1.1 B3 A9+ S8+ A1.9 K5.1 S9
simpan	Q1.2 I2.1
simpan	S8-
simpan	T2++
simpan	X3.4 Q2.1 S7.1-@
simpanan	A2.1+
simpanan	A7- A9+ M7
simpanan	A9+
simpanan	A9+/H1 N5+
simpanan	G1.1/I1.1c
simpanan	I1.1
simpanan	M2 I1.1
simpanan	S1.2.3-
simpang	M7/M3 M6 A1.7+
simpang	N5+ A2.1+
simpang	S5+ A2.1+ W3/M4
simpang-perenang	A1.1.1/N5+
simpati	E1 X2.5+/S1.2
simpati	E4.1-
simpati	S8+ S1.2.2-
simpati	X2.5+/E1 E4.1- A6.1+
simpati	X2.5+/E1 S8+ A6.1+
simpatisan	X2.5+/E1/S2mf S8+/S2mf
simposium	P1 S1.1.3+
simptom	B2- A4.2+
simpul	A1.1.1
simpul	M3
simpul	O2
simpul	O4.1/B1 S7.2+ S1.2.4+ S7.1-
simpulan	A1.1.1
simulasi	A5.4- A10+ C1
simulasi	A6.1+
sinar	A10+ Y1/M2 X3.4 X2.1 A5.1
sinar	E4.1+ W2 Q4.3
sinar	O4.3
sinar	O4.3 X5.2+
sinar	O4.3/N6 A10+ N3.8+ G2.1-
sinar	T1.2 T2+
sinar	W2 O4.6+
sinar	W2 Y1
sinaran	E4.1+ W2 Q4.3
sinaran	M1
sinaran	O4.2+ O4.3
sinaran	O4.3
sinaran	O4.3 X5.2+
sinaran	Y1
sinder	O2
sindiran	E4.1+
sindiran	G3 K5.1 M1 M2 Q4.3 A1.1.2 Q1.2 S1.2.6-%
sindiran	Q1.1
sindiran	Q2.2
sindiran	Q2.2/S1.2.4- S7.2-
sindiran	S7.2- S1.2.4-
sindrom	B2- A1.1.1
sinergi	S8+
sinergisme	S8+
singa	L2mfn
singgah	M1
singgah	M1 M3
singgah	M8
singgah	N3.8-
singgah	S1.1.1 M1
singgah	T2- S8- M8 H4 A1.1.1@
singguh	M2
singgung-menyinggung	Q2.2/S1.2.4- S7.2-
singkat	A1.8+ Q2.1
singkat	M5 M1 N3.8+ E3-
singkat	N5-
singkat	O3
singkat	O4.5
singkat	Q2.1
singkat	T1.3-
singkatan	Q2.2
singkatan	Q3
singkatnya	T1.3-
singki	M1 M2 M4 N5-/A2.1 X3.2-/A2.1 A2.1+ E4.1- A1.1.1 F2 K5.1@
singlet	B5
singsat	A1.1.1 A10- T2-
singsat	A1.7+
sini	M6 T1.1.2 T1.2
sinis	E3-
sinis	F2
sinis	O1.2-
sinis	Q2.2/S1.2.4- S7.2-
sinis	X2.1 S7.2-
sinisisme	X2.1 S7.2-
sinisme	X2.1 S7.2-
sink	M1 M2 M4 N5-/A2.1 X3.2-/A2.1 A2.1+ E4.1- A1.1.1 F2 K5.1@
sinkronisasi	A6.1+
sinod	S9c
sinonim	A2.2
sinonim	Q3
sinopsis	Q2.1 O4.4
sinopsis	Q2.2
sintaksis	Q3
sintesis	A6.3+ A1.1.1
sintesis	O1
sintetik	O1
sintetik	O4.1
sintetis	O1
sinting	M6 S5+
sinu	B1
sinus	B1
sinus	G2.2-/S9 G2.2-
sinyal	Q1.1 X4.1 A10+
sinyo	S2mf/T3- S4mf
sioca	S2.1f L2f@
siongka	O1.1
sipil	G3-/S2mf G2.1-/S2mf
sipir	G2.1/S2mf
siput	F1 L2c
siput	L2
sir	A6.2-
sir	S9/S2mf
sirap	O1.2
siren	X3.2/O3 S2.1f
siri	A1.1.1 K2
siri	A3+/A11.1+ A6.2- Q4 B2-
siri	A5.1 G2.2 Q1.1 O2@
siri	A9+ I1 B5
siri	I1.2 N5.1-
siri	M1
siri	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
siri	N4
siri	N4c Q4.3c
siri	Q4
siri	X4.1
sirik	S1.2.2+
sirip	L2 O2
sirip	M4/B5
sirkuit	W3/M4 A1.1.2/O2 K1/S2mf K5.1/S2mf O3
sirkulasi	B1
sirkulasi	I2.2/N5 B1 M2
sirna	A10- M1 A3-
sirop	O1.2
sirup	O1.2
sisa	A10+ C1 X2.4 Q2.1
sisa	F1 N5.2+/A1.5.1-
sisa	N5.2+
sisa	N5.2+/A1.5.1- L1- H1/T1.1.1
sisa	N5.2+c O1
sisa	T2-
sisalak	E3-
sisi	G3
sisi	N5 Q1.2 N5.2+ M7 A6.2-
sisi	S5+
sisihan	A6.1-
sisik	M1 A4.1 F1 B3
sisipan	A1.1.1
sisir	B4 X2.4
sista	Z3c
sistem	A1.1.1
sistem	O2
sistem	O2 X4.2 Q1.1
sistem	Q2.2 S7.1+ O4.1
sistem	S5+c S7.1+
sistem	X4.2 O3 M3 M4 Q1.3 Y2 B1 N2 G1.1c
sistematik	A1.3+ A4.2+
sistematik	S7.1-/S2mf
sistematik	X4.2
sistematis	X4.2
siswa	P1/S2mf
siswazah	N4/P1/S5+
siswi	P1/S2mf
sitar	K2
sitkom	Q4.3
sitoplasma	B1
situ	M6 T1.2
situasi	A3+ O4.1 M6 I3.1@
situasi	O4.1 S6+ B2- B2+ Z7
siulan	X3.2+
siuman	S1.2.6+ B2+/X1
siung	B1
siung	B1 O2
sivik	G1.1 S1.2.4+ G2.1 H1%
skala	M1 A4.1 F1 B3
skala	O4.1/B1 A6.1+ A11.1 I1.1
skandal	G2.2-
skarf	B5
skema	Q2.1 O4.4
skema	X4.2 O3 M3 M4 Q1.3 Y2 B1 N2 G1.1c
skeptis	S9-
sketsa	Q4.3 C1
ski	K5.1
skim	X7+
skirt	M1 A1.9
skizofrenia	B2-/X1
sklerosis	B2-
skon	F1
skop	A1.7- A4.1
skop	M2 M6 O4.5 O4.1 W4 A1.1.1 B3 B4 X6+ S6+ K2 Q4.3
skop	N5 N3.6
skop	W3 X2.6+
skor	K5 A5.1 N3.1 X9.2+ A1.1.1
skors	T2-/G2.1
skrin	A10- Q4.3 X2.4 B3
skrin	X3.4-
skrip	K4 Y2@
skrip	Q1.2
skrol	M2 M1
skru	A1.1.1 S3.2/B1 G2.2- X9.2- E6+
skuad	G3/S5+c S5+c
skuad	S5+
skuadron	M4c M3c
skuadron	M5/S5+c G3/S5+c S5+c
skuasy	M2 N5- T2- A1.1.2 S7.1+
skup	A14/Q4.2
skuter	M3fn
slaid	M1 M2 A5.1-/A2.1 I1.1-/A2.1 K2 K5.2
slalom	K5.1
slander	Q2.2/A5.2- Q2.2/A1.1.2 G2.1-
slanga	Q3
slip	B5- A1.1.1 A9-
slip	M1 A9- A2.1+ A5.1-/A2.1
slogan	Q2.1
slot	A1.1.1 T1.3
snek	B1 A12-
snorkel	K2
snorkel	M4
snuker	A12-
soal	A11.1+
soal	A9-
soal	Q2.2
soal	X2.1
soalan	P1 X2.4 B3
soalan	Q2.2
sobat	S3.1/S2mf
sobat	S8+/S2mf K5.1/S2mf Q1.1%
sobat	S9/S2mf
sobekan	A1.1.2 M2 E3- G2.2-
sobok	S3.1 M6 A1.1.1 X9.2+ A6.1+
sodomi	S3.2
sofa	H5
sofa	M2 N3.2/H1
sofisme	O4.2+ X9.1+
sofistikasi	O4.2+ X9.1+
sofistikated	O4.2+ X9.1+
sogang	H2
sogokan	G2.2-
sogokan	G2.2- G2.1- Q3
sogokan	G2.2-/I1.1
sogokan	I1/G2.2-
sohor	A11.1+ S7.2+
sok	A2.1+
sok	A9+ B5
sokah	I1.2+/S2mf
sokah	N5.2+ O4.1
soket	A10+ M6 H1
soket	O3 O2
sokong	A1.1.1
sokong	A10+ A7+ Q2.2
sokong	A7+ Q2.2 S9@
sokong	H1 W3 S8+ L2
sokong	K2 F1 S3.1
sokong	S1.2.3+ S7.1++
sokong	S8+
sokong	S8+ A1.1.1 K5.1 I1.1 A10+
sokong	S8+ K5.1/I1 M1 M6 K2
sokong	T2+ A1.1.1 N5+/A2.1 M1 M2
sokongan	A1.5.1 A9+
sokongan	E2++
sokongan	I2.2
sokongan	Q1.2 Y2
sokongan	Q2.2/G2.1 Q2.2
sokongan	S1.1.3+ N4
sokongan	S7.4
sokongan	S8+
sokongan	S8+ A1.1.1 K5.1 I1.1 A10+
sokongan	S8+ K5.1/I1 M1 M6
sokongan	X5.2+
solak	X7+
solar	W1 W2 O3
solat	S9/Q2.2 A7+
soldadu	A1.1.1 G3
solder	A1.1.1
solider	A7+/A2.1 S5+
solo	S5-
solok	W3
sombong	E4.2+/S1.2 S1.2.3+
sombong	G2.2-/S2mf
sombong	G3/S2.2m T1.1.1/S2.2m
sombong	N3.2+
sombong	N5.2++
sombong	S1.2.3+
sombong	S1.2.3+ S7.2-
sombong	S5+
sombong	X9.2-
someng	G3 A1.1.1
someng	O4.2-
sompek	A9-/G2.1- G2.1 A1.1.2
sompeng	A9-/G2.1- G2.1 A1.1.2
somplak	A9-/G2.1- G2.1 A1.1.2
sonar	Y2
sonet	Q3
soneta	Q3
songar	E4.2+/S1.2 S1.2.3+
songar	S1.2.3+
songel	F1/B1 X2.1
songong	S1.2.4-
songsang	A1.1.1
songsang	A5.1-/A2.1 M6
songsang	A6.1-
sonor	K2
sontok	O3
sontoloyo	S1.2.6- X9.1-
sopan	A5.1+ G2.2+ S1.2.4+
sopan	A5.3+
sopan	G1.1 S1.2.4+ G2.1 H1%
sopan	G1.2
sopan	N3.2- S1.2.3-
sopan	O4.2+
sopan	S1.2.3-
sopan	S1.2.4+
sopan	S7.2+
soprano	K2/S2.1f
sorak	Q2.2 E4.1+
sorakan	E4.1- Q2.2
sorakan	Q2.2 E4.1+
sorang	S5-
sore	B2-
sore	T1.3
sorokan	A9+/N5+
sorongan	M2
sorot	E4.1+ W2 Q4.3
sorot	W2 O4.6+
sorotan	A10+ X2.6+ O4.4 Q4.3
sorotan	E4.1+ W2 Q4.3
sorotan	P1/G2.1 M2
sorotan	Y1
sos	S1.2.4-
sosej	F1 O4.4
sosial	S1.1.1 I1.1/G1.1
sosial	S1.2.1+
sosialis	G1.2/S2mf
sosialisme	G1.2
sosialisme	G1.2/S2mf
sosialit	S5+c
sosioekonomi	S1.1.1
sosiologi	S1.1.1
sosiologis	S1.1.1
sosiologis	S1.1.1/S2mf
sosok	X2.1 X2.5+
sotong	L2mfnc
sowan	A2.2/E4.1-
sowan	Q2.1
sowan	S1.1.1 M1
spageti	F1
span	A1.7+
span	B4 I1.1/A9+
spanar	M2
spaniel	L2mfn
spasma	B2- N6
spastik	B2-/S2mf
spastik	N3.2/A5.1+ N3.2 A1.2+ M2 B2-
sped	O2 K5.2 S2/O4.3mf
spektrometer	Y1
spektroskop	Y1
spektroskopi	Y1
spektrum	A6.3+ O4.3 Y1
spekulan	O2
spekulasi	A10+ X2.6+ O4.4 Q4.3
spekulasi	A15- I1/A1.4 K5.2/I1
spekulasi	Q2.1/A5.2-
spekulasi	X2.1/A7-
spekulasi	X2.6+ I2.1
spekulatif	A1.6
spekulator	O2
sperma	B1
spermatozoon	B1
spesialis	X2.2+/S2mf B3/S2mf
spesialisasi	A4.2+
spesies	A4.1
spesies	A4.1c L2c
spesies	O4.3 S7.1+/O4.3
spesies	Q2.2 A4.1
spesifikasi	A4.2+/Q2.2
spesimen	A4.1/L3 A4.1/L2 A4.1 B3 A6.2+
spion	G2.1/S2mf
spion	X2.4
spontan	A1.4 K4 Q2.2
spontan	X7-
sport	A10+
spring	M1
spring	M1 A2.2 Q2.1 G2.1-@ T1.3%
sputum	B1
srikandi	Q4.1/S2.1f E5+/S2.1f E2+/S2.1f
stabil	A1.1.1
stabil	A2.1- O4.1
stabil	L2/H4
stabil	O3 M8/M3fn
stabil	O4.5
stadion	K5.1/H1
stadium	K5.1/H1
staf	I3.1
stail	A1.1.1
stail	A1.1.1 Q2.2
stail	A5.4- A10+ C1
stail	M1/N3.8+
stail	Q3
stail	S1.1.1 X4.2
stail	Z3
stalinis	G1.2
stamina	S1.2.5+
standard	A5.1 G2.2 Q1.1 O2@
standard	X4.1
standardisasi	A6.2+/A2.1
stasiun	G3/H4
statik	A1.1.1-
statik	O3 M8/M3fn
statis	A1.1.1-
statis	O3
statistik	N2
statistik	N3.1
statistik	N3.1c N2c
status	B4 P1
status	N3.7 A11.1+
status	S7.1 A4.1 A11.1
statut	G2.1
stempel	A1.7+ X6+ F1
stempel	Q1.2 A1.1.1 A10+ A2.2
steno	Q1.2/S2mf
stenografi	Q1.2
stensil	Q1.2
stensilan	Q1.2
steppe	W3
stereng	M2
stereo	K3
stereofon	K3
stereofonik	K3
stereotaip	A4.1 Q1.2@
stereotaip	A6.2+/X2.1
steril	B3 B4
steril	B4 B2-/S4 X5.2-
steril	L3-/F4 N5--- B2-/S4
sterling	I1
steroid	F3 B3
stesen	G3/H4
stesen	M5/H1 M4/H1 O3 Y2
stesen-kerja	Y2
stetoskop	O2/B3
stew	F1 E6-
stigma	G2.2- L3
stigma	O4.1 Q1.2 A5.1
stigma	S9
stik	F1
stileto	B5 G3%
stim	O1.3 M1 F1 A1.1.1
stimulus	X5.2+ A2.2
stok	A9+
stok	A9-
stoker	M4/S2mf M3/S2mf%
stokin	B5
stoking	A9+ B5
ston	F1 E3-
stopkontak	O3 A1.1.1 I2.2/Q2.2
stor	A9+/H1
stor	A9+/H1 N5+
stor	I2.2 G2.1@
stor	X2 X2.2+ S7.2+ Y2
storan	M2 A2.1+
storan	X2 X2.2+ S7.2+ Y2
stout	O4.2 S1.2.5+
strategi	X7+
strategi	X7+ G3
strategik	X7+ G3
strategis	X7+ G3
strategis	X7+/S2mf
stratifikasi	A6.1- A4.1 W3
stratosfera	W3 W1
strawberi	F1
strecer	B3 N3.7+/O2
stres	Q2.2 A1.1.2
strok	X3.3
strontium	S9
struktur	A1.1.1
struktur	B1 O2 S5+c O4.1 S2mf
struktur	O4.1 S7.1
struktur	Q2.2 S7.1+ O4.1
struktur	X4.2
struktur	X4.2 O3 M3 M4 Q1.3 Y2 B1 N2 G1.1c
struktural	O4.1 S7.1
strup	O1.2
studi	P1 X2.4
studio	C1/H2 Q4.3/H1c H1
sturgeon	L2 F1
sua	S3.1 M6 A1.1.1 X9.2+ A6.1+
suak	H2
suak	L2/Q2.1
suak	Q1.2 A1.1.1
suak	W3/M4 O2
suaka	A15+/M7 A10-
suaka	H2/S9
suaka	S9/H1
suam	O4.6 X5.2-
suam	O4.6+ E2+
suami	A1.5.1/A1.3+
suami	I3.1
suami	S4mf
suang	A12+
suap	F1/N5 Q2.2 Q3/A12-
suapan	F1/N5 Q2.2 Q3/A12-
suapan	G2.2-/I1.1
suar	O4.6+ O3
suara	A10+ B4 S3.1-
suara	G1.2
suara	K3
suara	Q1.3
suara	Q2.1
suara	Q2.1 X3.2 A2.2
suara	Q3 A11.2+
suara	X3.2 Q2.2 A8 N3.1%
suasana	A3+ O4.1 M6 I3.1@
suasana	B4 P1
suasana	B4 Q2.1
suasana	E1
suasana	M2
suasana	M6
suasana	O4.1
suasana	W3 W1 E1 N3.5
suasana	W4 A1.1.1 E1
suasana	W5 W3 E1 Y2 O4.1
suasana	X3.4/E3-
subahat	O2 B5 S8+/S2mf
subahat	S1.1.3+ S8+ S5+
subahat	S1.1.3+/S2mf G3/S2mf
subahat	S8+/S2mf
subahat	S8+/S2mf A10-
subal	O4.5 S1.2.4- O4.1
suban	A1.1.1
subang	B5
subbahagian	N5.1-
subjek	A1.1.1 S7.1+
subjek	G2.1 A1.7+
subjek	O1 B5 O2 X2.2 S1.2
subjek	X4.1
subjektif	A3+
subjektif	E1
subkontrak	I2.1
subordinat	S7.1-
subprogram	A6.2+ X4.2 K4
subrotin	A6.2+ X4.2 K4
subrutin	A6.2+ X4.2 K4
subseksyen	N5.1-
subsidi	I1.1
subsidiari	O2 B5 S8+/S2mf
subsidiari	S8+/S2mf Q3
subsistem	X4.2 O3 M3 M4 Q1.3 Y2
subskrip	S7.1--/S2mf A5.1--/S2mf
subspesies	S7.3+ M1/N3.8+
substandard	N5- X9.1-
substantif	A11.1+ N5+ O4.1 Q3
subuh	A1.1.2 A1.1.1 A1.9 S5- T2- E4.1-/A2.2 A2.1+ T1.3 Q2.1@
subuh	M1 N5+/A2.1 N3.2+/A2.1 S7.1+/A2.1 N3.7+/A2.1
subuh	T1.2 T2+
subuh	T1.3
subur	A1.1.1/N5+ N5+
subur	A1.1.1/N6+ Q3
subur	B1/S4
subur	B2+ X9.2+ A5.1+
subur	I1.1+ O4.1 N5+ X5.2+ E4.1+
subur	N3.2/A5.1+ N3.2 A1.2+ M2 B2-
subur	N5+++ X3.2
subur	O1
subur	O4.1 B1 X9.2+
subur	Q2.2 X3.2
subur	X5.2+
subur	X9.2+
subversi	G2.1-
subversi	G2.2- G2.1- Q3
suci	A5.4+ O4.1 A14 A4.2+ G2.2+
suci	B4
suci	G2.1 A2.1-
suci	G2.1+/S2mf X9.1-/S2mf
suci	G2.2+
suci	G2.2+ S3.2- O4.2
suci	O4.2+
suci	S3.2/S2mf
suci	S7.2+ S9
suci	S9
suci	S9 A7-
suci	S9 A9-
suci	S9 S7.2+
suci	X4.1 A5.1+++
suci	X7.2+ S9
sudah	T1.1.1
sudahnya	N4 Z4
sudi	A6.1+ Q2.2
sudi	S1.2.3+ S7.1++
sudi	X7+
sudip	F1/S2mf Y2
sudip	O2
sudu	A1.1.1
suduk	E3-
sudung	A10-
sudut	A1.7+ S7.1+ M3
sudut	A4.1 A8 M6
sudut	O4.4
sudut	O4.4 K5.1 X4.1
sudut	W2 O4.6+
suet	F1
sugi	B4
sugi	B4 A1.1.1
sugi	F1/B1 X2.1
sugih	I1.1+ O4.1 N5+ X5.2+ E4.1+
sugul	E4.1- A5.1-
sugul	E4.1- N3.2-
sugul	I1.2
sugul	O4.3 E4.1-
sugul	S7.1+ N5-/A2.1 O4.3
suhian	S3.2/H1c
suhu	O4.6
suhu	W4 B5
suis	A2.1+
suis	S7.1+ A1.7+
suit	H2 H5 K2
suitan	X3.2+
suji	F1
suka	E2+
suka	E2+ X2.6+ X7+ X2.1
suka	E2++
suka	E4.1+ E4.2+
suka	E4.2+
suka	N6+
suka	S7.4+ E2+ G1.1
suka	X7+
sukacita	E4.1+
sukacita	E4.1+ E4.2+
sukacita	E4.2+
sukacita	S3.2/S2.2m
sukan	A10+
sukar	A10-
sukar	A12-
sukar	A12- O4.2- E1
sukar	N5.2+
sukar	O4.1
sukar	O4.1 X8+ X5.2+ N5+ A12-
sukar	S1.2.3+
sukar	X2.5-
sukarela	K2
sukarela	X2.1 X2.4
sukarelawan	A9-/X7+ Q2.2
sukarelawan	S9/S2mf
sukaria	E4.2+
sukatan	A9-
sukatan	N3.1
suki	A13.3 N5++
sukma	S2mfc
sukrosa	O1.1
sukses	X9.2+
suku	M4
suku	N4
suku	S4c
suku	S5+
sukun	F1
sulah	O4.2
sulam	B5 Q2.2
sulaman	C1 A1.1.1
sulfat	O1
sulfur	O1.1
suli	S4mf
suli	S4mfn
sulih	A2.1+
sulih	A2.1+/S2mf
suling	F2/A1.1.1 A1.1.1/O1.2 X2.1
suling	K2
suling	M2 A9+
suling	N5-/A2.1 O4.6-/A2.1
sulit	A1.1.1 A10- T2-
sulit	A10-
sulit	A10- G2.1-
sulit	A10-/G2.2-
sulit	A12-
sulit	A4.1 A10-
sulit	A4.2+ A1.3/N5.2+
sulit	G2.2-
sulit	G3/S2mf B1
sulit	O4.1 X8+ X5.2+ N5+ A12-
sulit	X2.2- X2.5- A6.2-
sulit	X2.5-
sulit,haram	A10-
sultan	I1
sultan	S7.1+/S2.2m
sultanah	S7.1+/S2.2m
sultani	S7.1+/S2.2m
sulung	N4 P1@
sulung	P1
sulung	T3+++
sulur	M1/N3.8+/S2mf K5.1/S2mf K5.1/L2mf I3.1/S2mf O2 L3
sumbang	A5.2-
sumbang	A6.1- A5.1-
sumbang	A9- A1.1.1
sumbang	G2.2-
sumbang	I1.1
sumbangan	A9- A2.2 S1.1.3+
sumbangan	A9- Q2.2
sumbangan	A9-/X7+ Q2.2
sumbangan	Q4.2/I2.2 A9-/I1 I2.2/I1
sumbangsih	A9- A2.2 S1.1.3+
sumbat	A10-
sumbat	O1.1 O2
sumbat	O3 A1.1.1 I2.2/Q2.2
sumbatan	A12- B2- S8-
sumber	A9+
sumber	A9-
sumber	M1 A2.2 Q2.1 G2.1-@ T1.3%
sumber	M7/S4
sumber	T2+
sumber	T2+ M6 A2.2
sumber	W3/M4
sumber	W3/M4 N5+ O2
sumbing	A1.1.1
sumbing	O4.3/A2.1
sumbing	X2.4/A5.3 A15 Q1.2 T2- M5
sumbu	O2
sumbu	O2/X3.2
sumbut	A1.5.2+
sumir	O3
sumo	K5.1
sumpah	Q2.2
sumpah	Q2.2 A1.4-
sumpah	Q2.2/E2-
sumpah-sumpah	L2 A2.1+/S2mf
sumpahan	Q2.2 A1.4-
sumpahan	Q2.2/E2-
sumpal	A1.1.1 N5+ A1.8+ B3
sumpal	N3.2-
sumpal	O3 A1.1.1 I2.2/Q2.2
sumpit	A9+ K5.1
sumpit-sumpit	L2
sumsum	B1 L3
sumur	A10+ E1+
sunan	S7.1+
sunan	S7.1+/S2mf O2
sundal	G2.2-
sungai	W3/M4 N5+
sungguh	A13.2
sungguh	A13.3
sungguh	A13.3 A5.1+
sungguh	A13.3 A6.2-
sungguh	A13.7
sungguh	A4.1
sungguh	A5.2+ A5.4+
sungguh	E4.1-
sungguh	N3.2+++
sungguh	O4.1
sungguh	X5.2+ A13.3
sungguh-sungguh	A11.1+ A15- E4.1-
sungguh-sungguh	A5.2+
sungguh-sungguh	I3.2+
sungguhpun	Z5
sungkah	S1.2.2+
sungkawa	E4.1-
sungkawa	E4.1- A5.1-
sungkawa	O4.2-
sungkup	F4
sungkur	A1.1.1
sungkur	O2 A1.1.1/S2mf Z2/S2mf
sungkur	O2 K5.2 S2/O4.3mf
sungu	L2 G2.1/S2mf P1/S2mf%
sungut	E2-/Q2.2
sungut	Q2.2/X3.2- X3.2-
sungutan	E2-
sungutan	E2-/Q2.2
sungutan	Q2.2/E2- B2-@
sungutan	Q2.2/X3.2-
sunni	S9/S2mf
suntik	B3 A9- Y1
suntikan	B3
suntikan	B3 A9- Y1
sunting	Q1.2 Q4
suntuk	N5.1+
suntuk	O1.1
sunyi	E3+
sunyi	M1 T2- A9- E1%
sunyi	M2/A6.1- E6
sunyi	X3.2- A10-
sunyi	X3.2- E3+ A1.1.1/N5-
sup	F1
superfisial	A4.2- A8 S1.2 A11.1-
superintendan	S7.1+/S2mf
superior	S7.1++/S2mf A5.1++/S2mf
superioritas	A5.1++ S7.1++ S1.2.3+
superioritas	S7.1+ A11.1+ A11.2+
superioriti	A5.1++ S7.1++ S1.2.3+
superkomputer	Y2
supersonik	O4.2- A5.1-
supersonik	X3.2 M5
superstruktur	S1.1.1/X2.1/G1.2 O4.1
supir	M3
supir	M3/S2mf O2
supremasi	S7.1+ A11.1+ A11.2+
surabi	F1 O1.1
surai	L2/B1 B1
suram	E4.1-
suram	E4.1--
suram	G2.2/E2
suram	I1.2
suram	L2/Q2.1
suram	O4.2- G2.2-
suram	O4.2- O4.3 G2.2-
suram	O4.3
suram	O4.3 E4.1-
suram	O4.3 G2.2-
suram	O4.3/A2.1
suram	S1.2.6+ O4.2 E4.1-
suram	S7.1-
suram	W2-
suram	X5.2-
surat	Q1.2
surat	Q2.1 Q1.2
surat	Q2.1 Q1.2 Q1.3 Q4.3
surat-menyurat	Q1.2 A6.1+
suratan	A7+++/S7.1- A3+/S7.1-
suratan	Q1.2
surau	S9/H1
surcaj	I1.3
surealisme	C1
surgeri	B3 B3/H1 B3/H2 S8+/T1.3
suria	W1 W2 O3
surih	A10+ C1 X2.4 Q2.1
surih	A10-/Q1.1
surih	E6-
surplus	N5.2+
suruh	Q2.2
suruh	S7.1+ X9.1+
suruh-suruhan	A1.1.1
suruhan	A1.1.1
suruhan	M6 Q2.2 Q2.2 S7.1+ X4.2 K4
suruhan	Q2.2 P1
suruhanjaya	G1.1c S7.1+/S5+c
suruhanjaya	S5+c
suruhanjaya	S7.1+/S5+c
surut	I1.2
surut	M1 M2 M4 N5-/A2.1 X3.2-/A2.1 A2.1+ E4.1- A1.1.1 F2 K5.1@
surut	M1 M2 O4.4 F4
surut	M2 N5-/A2.1 S7.1-/A2.1 A11.1-/A2.1 X3.2-/A2.1
surut	N3.2-/A2.1 E2-@
surut	N5-/A2.1
surut	N5-/A2.1 Q2.2
surut	N5-/A2.1 W3
surut	W3/M4 N5-/A2.1
susah	A12-
susah	A12- E6- E3-
susah	A12- O4.2- E1
susah	A12- X4.1 B2-
susah	A5.1---
susah	E6-
susah	I1.1- A5.1- N5- E4.1- X9.1-
susah	I1.2
