mwe_template	semantic_tags
speculatore_noun al_prep ribasso_noun	I2.1/S2mf A5.1- A1.1.1
spedire_verb a_prep mezzo_adj nave_noun	M2 M4
spedire_verb il_art conto_noun	I1.3
spedire_verb in_prep franchigia_noun	Q1.2 A1.1.1
spedire_verb per_prep ferrovia_noun	M2 M3
spedire_verb per_prep posta_noun elettronica_adj	Q1.2 M2 Q1.3
spedire_verb via_adv nave_noun	M2 M4
spedizioniere_noun marittimo_adj	M2/S2mf M4
spendere_verb denaro_noun	I1.1
sperimentazione_noun clinica_adj	X2.4 A12- B3
spesa_noun extra_noun	N5++
spese_noun di_prep trasporto_noun	M2 M3fn I1.3
spettante_verb per_prep eredità_noun	A9+/S4
spettanti_verb per_prep eredità_noun	A9+/S4
spetto_verb propizio_adj	E4.1+
spezzarsi_verb con_prep un_art rumore_noun	A1.1.2 A1.1.1 X3.2
spiacevole_adj sorpresa_noun	G3 E2- N5+
spiegare_verb con_prep esempi_noun	A4.1 Q2.2
spiegare_verb in_prep dettaglio_noun	Q2.2 A4.2+/A2.1 N3.2+/A2.1
spiegare_verb minuziosamente_adj	Q2.2/A7+ A4.2
spifferare_verb un_art segreto_noun	Q2.2/A10+
spilla_noun da_prep balia_noun	O2
spillare_verb quattrini_noun	A1.1.1 B3% I1
spina_noun di_prep pesce_noun	O4.1 O4.4
spina_noun dorsale_adj	B1
spingere_verb a_prep gomitate_noun	E3-
spingere_verb avanti_adv	M2 M1 S7.1+ X8+ I2.2 I3.1- A1.1.1
spingere_verb dentro_adv	M2 M1 S7.1+ X8+ I2.2 I3.1- A1.1.1
spingere_verb in_prep su_prep	S8+
spingere_verb indietro_adv	S8+ K5.1/I1 M1 M6
spingere_verb verso_prep l'_art alto_adj	S8+
spinta_noun aerostatica_adj	M4/O2
spinta_noun idrostatica_adj	M4/O2 Y1
spinta_verb di_prep galleggiamento_noun	M4/O2
spinta_verb di_prep traverso_noun	Q2.1 Z1
spoglio_noun dei_prep voti_noun	X2.4 G1
sponda_noun del_prep lago_noun	W3/M4/M7
sponda_noun elastica_adj	H5 S8+
sporco_noun di_prep fango_noun	A1.1.1 B4-
sport_noun acquatici_adj	K5.1/M4
spostamento_noun d'_prep aria_noun	A1.1.1 X3.2
spostare_verb con_prep una_art gru_noun	M1
spostare_verb in_prep avanti_adv	M1 A5.1+/A2.1+ I1.1 T4+
spot_noun pubblicitario_adj	F3 F2 F1 Q4.3
spremuta_noun di_prep limone_noun	F2
spuma_noun dei_prep frangenti_noun	M4 W3/M4
spuma_noun delle_prep onde_noun	M4 W3/M4
spuntare_noun come_conj i_art funghi_noun	N3.2+/A2.1 N5++/A2.1
squadra_noun di_prep riserve_noun	K5 K5.1 S2 S5
stabilire_verb il_art momento_noun	X7+/T1 N3.1/T1
stabilire_verb il_art prezzo_noun	I1.3 I1.2
stabilire_verb insieme_adv	X6
stabilire_verb un_art rapporto_noun	S3.1
stabilire_verb una_art correlazione_noun	A6.1+ A1.1.1
stabilire_verb una_art corrispondenza_noun	Q1.2
stabilire_verb una_art relazione_noun	A2.2 S3.1 X2.5+ Q2.1
staccare_verb con_prep un_art morso_noun	B1 A12-
stadio_noun acuto_adj	X5.1+
stagione_noun delle_prep piogge_noun	G1.2 W4 X5.2- T1.3
stagione_noun primaverile_adj	T1.3 W4
stampa_noun in_prep risalto_noun	A10+ Y2
stampare_verb a_prep caratteri_noun visibili_adj	A10+ Y2 X3.4
stampare_verb male_adv	A10+ Q1.2/A5.3-
stancare_verb con_prep le_art chiacchiere_noun	Q2.1
stanza_noun appartata_verb	H5
stanza_noun da_prep bagno_noun	B4/H2
stare_verb a_prep bagno_noun	O1.2 B4 F1
stare_verb a_prep cavalcioni_adv	M8 A1.1.1+ S1.2.5++
stare_verb a_prep cuore_noun	A11.1+ S1.2.6 S3
stare_verb a_prep vedere_verb	X3.4 S7.1 X2.4 A1.3+
stare_verb adagiato_verb	A1.1.1
stare_verb attento_adj	A1.3+
stare_verb attento_adj	X3.4 S7.1 X2.4 X2 A1.3+
stare_verb di_prep	A1.1.1
stare_verb di_prep fronte_noun	M6 M8 X2.1
stare_verb dietro_prep	M6 M8
stare_verb disteso_verb	A1.1.1
stare_verb in_prep agguato_noun	A10-
stare_verb in_prep guardia_noun	A1.1.1/A15+ X3.4/A15+
stare_verb in_prep infusione_noun	A1.1.1 B3 F2
stare_verb sdraiato_verb	A1.1.1
stare_verb seduto_verb	M8 P1 G1.1 G2.1 M6
stare_verb sospeso_verb	M2 M1 M8 G2.1 S7.1-
station_noun wagon_noun	O2/M3
stato_verb amorfo_adj	O4.4 A4.1- W3 M8
stato_verb assoluto_noun	G1.1 S7.1+
stato_verb coniugale_adj	S4
stato_verb d'_prep animo_noun	E1
stato_verb d'_prep animo_noun	E1 X4.1
stato_verb di_prep agitazione_noun	E6- A1.1.1 E3- G2.2- A12-
stato_verb di_prep allarme_noun	X2.2+/A15- X2.6+/A15- X5.1+ X2.2+
stato_verb di_prep benessere_noun	B2+ X9.2+
stato_verb di_prep salute_noun	B4 O4.1 B2- B2+ Z7
stato_verb d’animo_noun	E1
stato_verb tributario_adj	G1.1
statua_noun di_prep cera_noun	C1 K1
stazione_noun di_prep pompaggio_noun	O1.2/H1c
stazione_noun di_prep testa_noun	H1/M3
stazione_noun termale_adj	M7/O1.2
stazione_noun terminale_adj	H1/M3
stendere_verb con_prep il_art pennello_noun	C1 A1.1.1
stendere_verb sull'_prep erba_noun per_prep il_art candeggio_noun	A1.1.1 B4 M7
stendere_verb un'_art imprimitura_noun	A1.1.1 M2 A1.1.1/O4.5 X8+ C1 P1 A1.7+ A2.2
stendersi_verb attraverso_adv	A1.1.1 M6
stile_noun androgino_adj	B5/S2.2m/A6.1+ O2/A6.1+/S2.2m
stile_noun antico_adj	T3+++ T3+++/O2
stile_noun libero_adj	M1 S7.1- M4
stillare_verb linfa_noun	A1.1.1 B3%
stimare_verb il_art valore_noun	A5.1+ I2.2/I1.1+ Q3
stoffa_noun scozzese_adj	B5 O4.5 O2
stoppa_noun di_prep canapa_noun	L3
stoppa_noun di_prep lino_noun	L3
storcere_verb	A1.1.1 G2.2- X9.2- E6+
storia_noun inventata_verb	X2.1 A5.2-
stoviglie_noun di_prep rame_noun	O2 O4.3 O1.1
strada_noun a_prep semicerchio_noun	O4.4 S9 M3/H3
strada_noun asfaltata_verb	M3/H3
strada_noun lastricata_verb	M3/H3
strada_noun maestra_adj	M3
strada_noun rialzata_verb	M3
strada_noun secondaria_adj	M3
strada_noun secondaria_adj	M3/H3
strada_noun trasversale_adj	M3
strallo_noun di_prep maestra_noun	A11.1+
strascicare_verb i_art piedi_noun	A1.1.1 M1
stretta_verb di_prep mano_noun	M2 M1 E5- S3
stretta_verb di_prep mano_noun	S1.1.1 A1.1.1
stringere_verb con_prep forza_noun	S3.2
stringere_verb d'_prep assedio_noun	S8- G3
stringere_verb un_art legame_noun	A1.7+ S3.1
strisciare_verb a_prep terra_noun	S7.1- A1.1.1
strisciare_verb i_art piedi_noun	A1.1.1 M1
strisciare_verb i_art piedi_noun	M1 A2.1+
strofinaccio_noun per_prep i_art piatti_noun	O2
strumenti_noun a_prep percussione_noun	K2 O2
strumento_noun di_prep emergenza_noun	B3 A2.1+/G2.1- B3/I3.2/S2mf
strumento_noun di_prep misurazione_noun	N3.1 N3.1/O2
studente_noun di_prep legge_noun	G2.1/S2mf/P1
studentessa_noun di_prep legge_noun	G2.1/S2mf/P1
studi_noun umanistici_adj	C1 P1 X9.1+ S2 P1%
studiare_verb attentamente_adv	X2.4 X2.1
studiare_verb con_prep grande_adj impegno_noun	P1
studio_noun professionale_adj	I3.1/S5+c
studiosa_noun di_prep fisica_noun	Y1/S2mf/P1
studioso_noun di_prep fisica_noun	Y1/S2mf/P1
su_prep grande_adj scala_noun	N3.2+ N5+
su_prep i_art due_adj lati_noun	M8 M6
su_prep misura_noun	A6.2+ I2.2
su_prep ordinanza_noun	A6.2+ G2.1 I2.2
su_prep per_prep giù_adv	A13.3 N6+ N5+ I1.3+
su_prep tutto_pron	M6 Z5
su_prep vasta_adj scala_noun	N3.2+ N5+
subire_verb un_art leggero_adj calo_noun	M1 M2 F4 I2.1
subire_verb un_art leggero_adj ribasso_noun	M1 M2 I2.1 F4
sudare_verb freddo_noun	B1 F1 A15
suddividere_verb in_prep lotti_noun	A4.1
sul_prep colpo_noun	A13.2 N5.2+
sul_prep piano_noun nazionale_adj	H4 E3+/L2 M6
sul_prep serio_adj	A13.3 A5.2+
sul_prep serio_adj	A5.4+ A14
sulla_prep griglia_noun	F1 O4.6+
sullo_prep sfondo_noun	A5.1- S8- Z5
suonare_verb a_prep rintocchi_noun	K2
suonare_verb a_prep ritmo_noun di_prep jazz_noun	O4.2+ K2
suonare_verb armoniosamente_adv	A6.1+/A2.1 K2
suonare_verb il_art tamburo_noun	X3.2 A1.1.1 K2
suonare_verb l’arpa_verb	K2
suono_noun di_prep cicalino_noun	X3.2 A1.1.1 E3-@ X5.2+ Q1.3
suono_noun di_prep fricativa_noun	X3.2 A1.1.1 X5.2+ Q1.3
suono_noun metallico_adj	X3.2
superare_verb di_prep numero_noun	N5++
superficie_noun caustica_adj	Y1 B1 X3.4
superficie_noun concava_adj	O4.4
superficie_noun di_prep scorrimento_noun	A13.3 M6 M3/H3 N3.3 A4.1 T1.3 N3.8
superficie_noun opaca_adj	O2/H5 O4.5
supponendo_verb che_pron	Z5
sussidio_noun statale_adj	S8+ I1 G1.1c
svendere_verb le_art rimanenze_noun	N5.2+
svuotare_verb soffiando_verb	A1.1.1 X9.2- B1 W4 A1.5.1/N5.1+ E5- A2.1+
tabacco_noun da_prep fiuto_noun	F3 G2.1-/S3.2 O4.6-
tabacco_noun da_prep masticare_verb	A1.1.1 O2 F3
tabellone_noun per_prep le_art affissioni_noun	Q1.2
tagliare_verb a_prep cubetti_noun	A1.1.1 O4.4 F1
tagliare_verb a_prep dadini_noun	A1.1.1 O4.4 F1
tagliare_verb a_prep metà_noun	N2 A1.1.1
tagliare_verb a_prep pezzetti_noun	A1.1.1 N5-/A2.1
tagliare_verb fuori_adv	A6.1- A1.8- S5- A10+
tagliare_verb il_art legname_noun	M1/N3.8-
tagliata_verb a_prep strisce_noun ed_conj essiccata_verb al_prep sole_adj	M2 M1 O4.4 A1.1.1
tagliate_verb a_prep strisce_noun ed_conj essiccate_verb al_prep sole_adj	M2 M1 O4.4 A1.1.1
tagliati_verb a_prep strisce_noun ed_conj essiccati_verb al_prep sole_adj	M2 M1 O4.4 A1.1.1
tagliato_verb a_prep strisce_noun ed_conj essiccato_verb al_prep sole_adj	M2 M1 O4.4 A1.1.1
taglio_noun di_prep capelli_noun	B4
taglio_noun netto_adj	A1.1.1 F1 I3.1- B1/L2 N5-/A2.1
targa_noun di_prep veicolo_noun	Q1.2 X2.2+ Y2
tariffa_noun doganale_adj	I1.3
tariffa_noun postale_adj	I1.3
tariffe_noun doganali_adj	I1.3
tassa_noun d'_prep iscrizione_noun	I1.3 I1
tassa_noun sulle_prep licenze_noun	G1.1/I1c
taverna_noun malfamata_adj	M7 N5-/A2.1 H1/O4.2-
tavola_noun da_prep surf_noun	A1.1.1 M4 S7.1+/S5+c O2 O1.1 K5.1
tazza_noun col_prep manico_noun	O2 B5
teglia_noun da_prep forno_noun	B5 O2
tela_noun da_prep sacchi_noun	O1.1
tela_noun da_prep vela_noun	O1.1 O2 M4
tela_noun di_prep canapa_noun	O1.1 O2 C1
tela_noun di_prep cotone_noun	O1.1 O2 C1
tela_noun di_prep imballaggio_noun	O1.1
tela_noun di_prep lino_noun pensante_adj	O1.1 O2 I2.1/X9.2- B3% N5-/A2.1 B1@
tela_noun di_prep ragno_noun	O2 F4
tela_noun ruvida_adj	O1.1 O4.5
telaio_noun del_prep letto_noun	H5
telegrafia_noun senza_prep fili_noun	Q4.3 Q1.3
televisione_noun via_adv cavo_adj	O3 O2 Q1.3 Q4.3
tema_noun dominante_adj	A12- Q2.2
tema_noun principale_adj	A12- Q2.2
tempo_noun addietro_adv	T1.1.1
tempo_noun di_prep esposizione_noun	N3.8+ F3% T1.3
tempo_noun libero_adj	K1
tempo_noun piovoso_adj	G1.2 W4 X5.2-
tendente_verb al_prep rialzo_noun	B4 Q2.1/A5.2-
tendenti_verb al_prep rialzo_noun	B4 Q2.1/A5.2-
tendenza_noun al_prep rialzo_noun	M4/O2
tendenza_noun nuova_adj	K2 X5.2+ K1 Q2.2 X5.2+/Q2.1
tendere_verb un_art agguato_noun	G3
tendere_verb un_art agguato_noun	S1.1.1 A1.1.2 A15
tendere_verb un’imboscata_verb	G3
tener_verb conto_noun	X2.1 X2.4 X6
tener_verb presente_adj	X2.1 X2.4 X6
tenere_adj lontan_noun	S8+/A15+ A10-
tenere_verb a_prep freno_noun	A1.1.1/A15+
tenere_verb a_prep pensione_noun	A1.1.1 H4
tenere_verb a_prep terra_noun	A1.1.1 M2 A1.1.1/O4.5 X8+ K1 M4 Q2.2 A1.7+ A2.2
tenere_verb appeso_verb	A1.1.1 M2 M1
tenere_verb d'_prep occhio_noun	X3.4 S7.1 X2.4 A1.3+
tenere_verb il_art banco_noun	I1.1 A9 M1
tenere_verb in_prep bocca_noun	Q2.1
tenere_verb in_prep considerazione_noun	X2.1
tenere_verb in_prep esercizio_noun	K5.1 A1.5.1
tenere_verb legato_verb	S6+ A1.7+ A2.2 A1.1.1
tenere_verb occupato_verb	A1.1.1 X5.1+
tenere_verb sospeso_verb	A1.1.1 M2 M1
tenere_verb sotto_adj controllo_noun	A1.1.1/A15+ X3.4/A15+ S7.1+ A1.7+
tenere_verb un_art contegno_noun	M2 A9+ S7.4+ B1% B2-%
tenere_verb un_art discorso_noun	Q2.1
tenere_verb una_art conferenza_noun	Q2.2 P1
tenere_verb unito_verb	S6+ A1.7+ A2.2 A1.1.1
tentativo_noun di_prep mordere_verb	A1.1.2 A1.1.1 X3.1 Q2.2 C1 N3.8+ K5.2 F1
tenuta_noun di_prep strada_noun	A1.1.1 O2 M3
termine_noun di_prep correlazione_noun	A6.1+ A1.1.1
termine_noun di_prep paragone_noun	S7.1+ A1.7+ O2/A6.1
terra_noun di_prep confine_noun	M7/G1.1 M6 O2
terra_noun natale_adj	G1.1c W3 M7
terra_noun natia_adj	M7
terrapieno_noun dietro_prep un_art bersaglio_noun	M7 G3 M6
terre_noun in_prep godimento_noun collettivo_adj	A6.2+ N5++ S5+ O4.2- M7
terreno_noun arabile_adj	W3 F4
terreno_noun basso_adj	M6 A5.1---
terreno_noun bonificato_verb	A9+ S2/N5c O2/N5 F1/N5
terreno_noun demaniale_adj dato_verb in_prep concessione_noun	A11.2+ A9+ O4.1 A9+/Q1.2
terreno_noun di_prep caccia_noun	G3 K5.1 M3 Q4.3 Q1.2
territorio_noun in_prep feudo_noun	I1.3 I1
tesi_noun di_prep laurea_noun	P1/Q1.2
tessera_noun del_prep domino_noun	K5.2
tessuto_noun a_prep coste_noun	A10- O4.4/B5
tessuto_noun di_prep seta_noun	O1.1 B5 O4.5
tessuto_noun diagonale_adj	A1.1.1 O4.4 B5
tessuto_noun damianto_adj	O1.1
tessuto_noun elastico_adj	O1.1 O4.5 A2.1+
tessuto_noun felpato_adj	O4.5 B5
tessuto_noun impermeabile_adj	B5 O4.5
tessuto_noun rigenerato_verb	T2+/N6+ B1
tessuto_noun scozzese_adj	B5 O4.5
tessuto_verb a_prep quadri_adj	O4.4/B5
testa_noun di_prep legno_noun	E3- O2 B1 S1.2.6-/S2mf X9.1-/S2mf
testa_noun di_prep rapa_noun	E3- O2 B1 S1.2.6-/S2mf X9.1-/S2mf
testa_noun matta_adj	S1.2.6- K5.2 S1.2
testo_noun sacro_adj	S9/Q4.1
tetto_noun di_prep paglia_noun	H1 O4.5
timbro_noun di_prep franchigia_noun	A5.2+ Q1.2 Z1
timbro_noun ufficiale_adj	A1.1.1 K5.1 I3.1- Q1.2 A5.4+
tingere_verb di_prep blu_noun	A1.1.1 C1 O4.3
tingere_verb di_prep nero_adj	O4.3 G2.2- A1.1.1 C1
tingere_verb di_prep rosso_noun	E3- B2- O4.3 A1.1.1 C1
tinta_noun azzurra_adj	O4.3 O2 C1
tinteggiatura_noun a_prep tempera_noun	C1
tintura_noun di_prep iodio_noun	O1 B3
tipa_noun bizzarra_adj	A1.1.1 A6.2-/S2mf X9.1-/S2mf
tipa_noun stramba_adj	A1.1.1 A6.2-/S2mf X9.1-/S2mf
tipa_noun strana_adj	A1.1.1 A6.2-/S2mf X9.1-/S2mf
tipo_noun ameno_adj	E4.1+/S2mf K4/S2mf Q4.3/S2mf
tipo_noun bizzarro_adj	A1.1.1 A6.2-/S2mf X9.1-/S2mf
tipo_noun di_prep salsiccia_noun	F1
tipo_noun eccentrico_adj	O4.1 S2mf K4/S2mf S1.2 S2mf/A6.2- O4.2+
tipo_noun in_prep gamba_noun	S1.2 A5.1
tipo_noun originale_adj	A5.4+ T3- A6.2-
tipo_noun originale_adj	O4.1 S2mf K4/S2mf S1.2 S2mf/A6.2- O4.2+
tipo_noun strambo_adj	A1.1.1 A6.2-/S2mf X9.1-/S2mf
tipo_noun strampalato_adj	S1.2.6- K5.2 S1.2
tirar_verb fuori_adv	C1 M2 A9+ X5.1+ I1.2 X2.1 K5.1
tirare_verb a_prep riva_noun	A1.1.1 M7/M4
tirare_verb con_prep forza_noun	E3- M2
tirare_verb di_prep là_adv	N3.3+ M2 A1.1.1
tirare_verb in_prep ballo_noun	M2 A1.8+ S1.1.3
tirare_verb in_prep secco_noun	M4
tirare_verb le_art somme_noun	X2.1 N2
tirare_verb sopra_adv	N3.3+ M2 A1.1.1
tirata_noun brusca_adj	A1.1.1 E5+ A15-
tirata_verb di_prep briglie_noun	M2 S7.1+ M2
tiratore_noun scelto_verb	G3/S2.2m
tiro_noun a_prep segno_noun	E3- K5.2
tiro_noun mancino_adj	A1.1.1 X4.2 A6.2+ K5.2
titolo_noun di_prep proprietà_noun	Q2.2 Q1.2 S7.1+ A9+
toccare_verb la_art prua_noun	A1.1.1 M4
toccare_verb lievemente_adv	A1.1.1 X3.3
togliere_verb con_prep la_art pala_noun	A1.1.1
togliere_verb i_art semi_noun	F4
togliere_verb il_art torsolo_noun	F1
togliere_verb le_art penne_noun	A1.1.1 F1
togliersi_verb il_art cappello_noun	A1.1.1 A1.7+ B5
tonalità_noun chiara_adj	O4.3
tono_noun di_prep voce_noun rauco_noun	X3.2 Q2.2
tono_noun familiare_adj	S1.2.1+
tono_noun maggiore_adj	A11.1+ N3.2+ G3/S7.1+/S2mf P1 P1/S2mf
tono_noun monotono_adj	X3.2 O4.3
tonsilla_noun faringea_adj	B1
topo_noun di_prep appartamento_noun	G2.1-/S2mf
tornare_verb in_prep mente_noun	S9 E6- M1/N6+ X2.1
tornare_verb indietro_adv	N5+/A2.1 M1
tornare_verb sui_prep propri_adj passi_noun	N5+/A2.1
tornio_noun da_prep vasaio_noun	M2 O2
tra_prep breve_adj	N3.8+ Z5 T4
tra_prep di_prep loro_pron	M6 N4 Z5
tra_prep poco_adv	N3.8+ Z5 T4
tracciare_verb il_art contorno_noun	Q2.1 O4.4
traffico_noun illecito_adj	I3.1 A1.1.1 A12- G2.1-
traffico_noun lentissimo_adj	M1 N3.8- S7.1- M3
traiettoria_noun luminosa_adj	M3fn N4 K5.1
tranne_prep che_pron	A13.6 Z5
trappola_noun per_prep topi_noun	L2/A1.1.2
trarre_verb profitto_noun	S8+ A1.5.2
trarre_verb vantaggio_noun	A5.1+ I2.2/I1.1+
trarre_verb vantaggio_noun	S8+ A1.5.2
trascinarsi_verb dietro_prep	M2 T1.3
trascorre_verb sonnecchiando_verb	B1
trasferimento_noun di_prep dati_noun	M2 Y2
trasformare_verb in_prep carbonato_noun	O4.5 A1.1.1
trasmissibile_adj per_prep eredità_noun	A9+/S4
trasmissione_noun in_prep esterna_adj	N3.3+ Q4.3
trasportare_verb con_prep un_art carro_noun	M2 M3
trasportare_verb in_prep barca_noun	M4
trasportare_verb in_prep canoa_noun	M4
trasportare_verb su_prep un_art mezzo_noun a_prep ruote_noun	M2 M3
trasporto_noun di_prep detenuti_noun	M6/A2.1+ I3.1/A2.1+ M3 M4 M5
trasporto_noun sui_prep mezzi_noun pubblici_adj	M1 M3
trattare_verb esaurientemente_adv	A10- S8+ I1.1 A1.8+ N5 Q2.1 A1.1.1
trattare_verb in_prep modo_noun brutale_adj	E3-
travaglio_noun di_prep parto_noun	A12- B2 A1.1.1
travatura_noun reticolare_adj	B5 F1
trave_noun principale_adj	O2 N3.2 A11.1
tre_adj volte_noun	N6
treno_noun merci_noun	M3
trombosi_noun coronaria_adj	B2- B1
troupe_noun teatrale_adj	K4 S5
trovare_verb per_prep caso_noun	A2.1+ A3+ X7-
trovare_verb riparo_noun	A10-
tu_pron stesso_adj	Z8
tubo_noun dell'_prep aria_noun	M5/O2
tubo_noun di_prep derivazione_noun	M1/M3 A1.9 M3
tubo_noun di_prep rifornimento_noun d’acqua_verb	M1 O2
tuffo_noun di_prep testa_noun	K5.1 M1
tumore_noun secondario_adj	A11.1- N4 B2
turbare_verb la_art quiete_noun	X5.1- A2.1+
tutte_adj le_art volte_noun che_pron	Z5
tutti_adj e_conj due_adj	N5 Z5 Z8
tutto_pron sommato_verb	A13.2 N5.1+ A1.8+
ubriaco_noun fradicio_adj	F2++ B2-
uccello_noun da_prep richiamo_noun	S8- K5.1/O2 L2
ufficiale_adj medico_noun	B3/S2mf I3.1m
ufficiale_noun giudiziario_adj	G2.1/I3.2/S2mf
ufficio_noun privato_adj del_prep giudice_noun	H1/G2.1/S2mf
ultima_adj mano_noun di_prep intonaco_noun	M2 O4.5 A1.1.1 B4 N5 S5+c K5.1%
ultima_adj moda_noun	T3--- T4---
ultima_adj risorsa_noun	K5.2 N4 X4.2
ultime_adj notizie_noun	A10- T3--- T4--- Q4
ultimo_adj frazionista_noun di_prep staffetta_noun	K5.1/S2mf T2-
un'_art altra_adj volta_noun	N6+ Z4
un_art giorno_noun sì_adv e_conj uno_art no_adv	A2.1+ S1.1.2+
un_art tempo_noun	T1.1.1
un_pron po_verb '_punc	N3.8+ T1.3 Z5
un_pron po_verb '_punc di_prep	A13.5 N5 Z5
un_pron po_verb ’_noun	A13.3 N5
un_pron po_verb ’_noun alla_prep volta_noun	N6-
una_art seconda_adj volta_noun	N6+ Z4
unghia_noun del_prep pollice_noun	B1
unire_verb in_prep matrimonio_noun	S3.2 S4 A2.2 S9
unire_verb le_art proprie_adj forze_noun	A2.2 A1.8+ S5+c
unirsi_verb in_prep matrimonio_noun	S4 A2.2 S3.2
unità_noun monetaria_adj europea_adj	I1
universalmente_adv riconosciuta_verb	S9 A1.1.1
universalmente_adv riconosciute_verb	S9 A1.1.1
universalmente_adv riconosciuti_verb	S9 A1.1.1
universalmente_adv riconosciuto_verb	S9 A1.1.1
uno_art sì_noun e_conj uno_art no_adv	A2.1+ S1.1.2+
uno_noun dei_prep due_adj	Z5 Z8
uno_noun dopo_prep l'_art altro_pron	N4
uomo_noun di_prep fatica_noun	A1.1.1 I3.1 A4.1 S2.2m
uomo_noun di_prep fatica_noun	S2m
uomo_noun daffari_adj	I2.1/S2.2m
uomo_noun rana_adj	M4/I3.2/S2.2m
uomo_noun tuttofare_adj	X9.1+/S2.2m
uova_noun di_prep aragosta_noun	L2 O4.3 F1
usa_verb e_conj getta_verb	O4.2- A11.1- X7-
usare_verb come_prep combustibile_adj	O4.6+ A1.5.1
usare_verb impropriamente_adv	G2.2-/A1.5.1
usare_verb in_prep comune_adj	S1 S5
usare_verb la_art punteggiatura_noun	Q3
usare_verb troppo_adv	N5.2+
uscire_verb a_prep fiotti_noun	M1 Q2.1/N5+
uscire_verb allo_prep scoperto_noun	M1 A10
uso_noun della_prep ragione_noun	X2.1 X2 Q2.2
uso_noun improprio_adj	G2.2-/A1.5.1
utensili_noun da_prep cucina_noun	O2/F1
uva_noun passa_adj	F1
uva_noun secca_adj	F1
vaga_adj idea_noun	X2.1 N5---
vagone_noun letto_verb	M3 A10-/S2mf
vagone_noun ristorante_noun	F1/M3 F1/H1
vale_verb a_prep dire_verb	Z5
valore_noun di_prep riferimento_noun	A6/A5.1
valore_noun nominale_adj	N1 N2
valvola_noun termoionica_adj	O3 O2
vana_adj apparenza_noun	S1.1.1 A8
vana_adj illusione_noun	S1.1.1 S2mf
vano_adj portabagagli_noun	B5 M3 H2
vantaggio_noun personale_adj	A1.1.1
variare_verb armonicamente_adv il_art suono_noun	K2 A2.1
vasca_noun da_prep bagno_noun	O2 H5
vascello_noun pirata_adj	G2.1-
vecchio_adj amico_noun	S4m T3++
vecchio_adj bacucco_noun	T3++ S2mf
vecchio_adj del_prep mestiere_noun	F1 I3.1 I4
vedere_verb di_prep buon_adj occhio_noun	S7.4+ E2+ G1.1
veglia_noun funebre_adj	S1.1.3+/L1- S9
veicolo_noun a_prep cuscino_noun d'_prep aria_noun	M4fnc
veicolo_noun spaziale_adj	M2 M5fn O2
veloce_adj giro_noun	M1 M2 N3.8
vendere_verb per_prep la_art strada_noun	I2.2
vendere_verb per_prep strada_noun	I2.2
vendere_verb sottocosto_adv	I2.2
vendere_verb un’informazione_noun	I2.2 Q2.2
vendita_noun all’ingrosso_adj	I2.2 N5.1+
venir_verb dietro_prep	A1.1.1 M1 N4
venir_verb fuori_adv	A1.1.1 B3% A10
venir_verb meno_adv	A1.1.2 A1.1.1 A1.9 S5- T2- E4.1-/A2.2 A2.1+ T1.3 Q2.1@ X9.2- A5.1-/A2.1
venire_verb a_prep galla_noun	A1.1.1 M4 A10
venire_verb a_prep galla_noun	A10+
venire_verb a_prep sapere_verb	X2.5+
venire_verb da_prep	M1
venire_verb distillato_verb	F2/A1.1.1 A1.1.1/O1.2
venire_verb in_prep mente_noun	T1.2 T2+ X2.1
venire_verb su_adv in_prep fretta_noun	N3.8+/A2.1 N5++/A2.1
venire_verb su_prep rapidamente_adv	N3.8+/A2.1 N5++/A2.1
venticinque_adj cents_noun	N1 N5 I1.3
vento_noun forte_adj	A1.1.1 W4 I1.2 A1.5.1/N5.1+ E5- A2.1+ E4.1-
verbo_noun difettivo_adj	A5.1- Q3
verde_adj giada_noun	O1.1 O4.3
verde_adj smeraldo_noun	O1.1 O4.3
vero_noun e_conj proprio_adv	A5.4+ A14 A4.2+ G2.2+
versare_verb goccia_noun a_prep goccia_noun	F2/A1.1.1 A1.1.1/O1.2
versare_verb il_art proprio_adv sangue_adj	B1 A1.1.1 B3%
versione_noun dei_prep fatti_noun	A5.2+ X2.2
verso_prep casa_noun	H4 M6 H4/H1c M1/M6
verso_prep est_noun	M6
verso_prep il_art basso_adj	M6
verso_prep il_art piano_noun inferiore_adj	M6 H2
verso_prep l'_art esterno_noun	M6
verso_prep la_art rovina_noun	M6 A5.1-
verso_prep lo_art sfacelo_noun	M6 A5.1-
verso_prep l’interno_verb	A10- M6
verso_prep occidente_noun	M6
verso_prep ovest_noun	M6
verso_prep prua_noun	A11.1+ M2 M6 A5.1+/A2.1 S1.2.3+ T4+ T1.1.3 S7.1+ Z4
verso_prep sinistra_noun	M1 M2 A1.1.1 A1.9 A9- N5.2+ T2- M6 G1.2 G1.2c
verso_prep tempi_noun più_adv recenti_adj	M6 T3
vescica_noun natatoria_adj	B1
veste_noun talare_adj	B5/S9
vestire_noun a_prep lutto_noun	E4.1— B5
vestire_noun in_prep costume_noun	B5
vettura_noun compatta_adj	O2 N3.2-
vettura_noun tranviaria_adj	M3fn O2
via_adv aerea_adj	B1 M6/M5
via_adv d'_prep accesso_noun	M2 A2.1+ W3/M4 Q4.3 Q1.3 O2 Z2
via_adv d'_prep accesso_noun	M6 M3/H3 N3.3 A4.1
via_adv d'_prep uscita_noun	M6 X4.2 M3/H3 N3.3 A4.1
